"Day ","Items ","Note ","Amount "
"79","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"79","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"79","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"79","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"79","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"79","Salary Expense","Cash Payment - Salary Expense","-21664"
"79","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13758","-127"
"79","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13765","-149"
"79","Retail","Revenue - Retail Sales New York - White Wine","42458"
"79","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","864"
"79","Retail","Revenue - Retail Sales Detroit - Red Wine","36693"
"79","Retail","Revenue - Retail Sales Detroit - White Wine","43706"
"79","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","35475"
"79","Retail","Revenue - Retail Sales Los Angeles - Red Wine","19266"
"79","Retail","Revenue - Retail Sales Los Angeles - White Wine","17955"
"79","Rental Expense","Cash Payment - Rental - New York","-4020"
"79","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"79","Rental Expense","Cash Payment - Rental - Miami","-1800"
"79","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"78","Sales E Commerce","Revenue - ECM SO ID: 12948","9972"
"78","Sales E Commerce","Revenue - ECM SO ID: 12988","25851"
"78","Sales E Commerce","Revenue - ECM SO ID: 12996","20777"
"78","Wholesales (B2B)","Revenue - B2B SO ID: 13391","449550"
"78","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"78","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"78","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"78","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"78","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"78","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"78","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"78","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"78","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"78","Salary Expense","Cash Payment - Salary Expense","-21664"
"78","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13563","-144"
"78","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13571","-108"
"78","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13583","-120"
"78","Retail","Revenue - Retail Sales New York - Sparkling Wine","51152"
"78","Retail","Revenue - Retail Sales New York - White Wine","44616"
"78","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","46512"
"78","Retail","Revenue - Retail Sales Detroit - Red Wine","40068"
"78","Retail","Revenue - Retail Sales Detroit - White Wine","43290"
"78","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","33275"
"78","Retail","Revenue - Retail Sales Los Angeles - Red Wine","19942"
"78","Retail","Revenue - Retail Sales Los Angeles - White Wine","18927"
"78","Rental Expense","Cash Payment - Rental - New York","-4020"
"78","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"78","Rental Expense","Cash Payment - Rental - Miami","-1800"
"78","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"77","Sales E Commerce","Revenue - ECM SO ID: 12797","1339"
"77","Sales E Commerce","Revenue - ECM SO ID: 12810","9164"
"77","Sales E Commerce","Revenue - ECM SO ID: 12821","10319"
"77","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"77","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"77","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"77","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"77","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"77","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"77","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"77","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"77","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"77","Salary Expense","Cash Payment - Salary Expense","-21642"
"77","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13222","-171"
"77","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13382","-275"
"77","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13397","-280"
"77","Retail","Revenue - Retail Sales New York - Sparkling Wine","27071"
"77","Retail","Revenue - Retail Sales New York - White Wine","11986"
"77","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","15192"
"77","Retail","Revenue - Retail Sales Detroit - Red Wine","9963"
"77","Retail","Revenue - Retail Sales Detroit - White Wine","11206"
"77","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","11925"
"77","Retail","Revenue - Retail Sales Los Angeles - Red Wine","4862"
"77","Retail","Revenue - Retail Sales Los Angeles - White Wine","4698"
"77","Services","Revenue - Service Sales Order ID: 12050","75600"
"77","Rental Expense","Cash Payment - Rental - New York","-4020"
"77","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"77","Rental Expense","Cash Payment - Rental - Miami","-1800"
"77","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"76","Sales E Commerce","Revenue - ECM SO ID: 12449","11512"
"76","Sales E Commerce","Revenue - ECM SO ID: 12615","978"
"76","Sales E Commerce","Revenue - ECM SO ID: 12623","1377"
"76","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"76","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"76","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"76","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"76","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"76","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"76","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"76","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"76","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"76","Salary Expense","Cash Payment - Salary Expense","-21642"
"76","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13006","-175"
"76","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13016","-279"
"76","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 13186","-319"
"76","Retail","Revenue - Retail Sales New York - Sparkling Wine","30380"
"76","Retail","Revenue - Retail Sales New York - White Wine","12402"
"76","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","19684"
"76","Retail","Revenue - Retail Sales Detroit - Red Wine","11129"
"76","Retail","Revenue - Retail Sales Detroit - White Wine","12990"
"76","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","12630"
"76","Retail","Revenue - Retail Sales Los Angeles - Red Wine","5820"
"76","Retail","Revenue - Retail Sales Los Angeles - White Wine","5728"
"76","Overflow Expense - Retail","Cash Payment - Overflow Fee  - New York","-450"
"76","Rental Expense","Cash Payment - Rental - New York","-4020"
"76","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"76","Rental Expense","Cash Payment - Rental - Miami","-1800"
"76","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12644 ","-580890"
"75","Sales E Commerce","Revenue - ECM SO ID: 12394","7283"
"75","Sales E Commerce","Revenue - ECM SO ID: 12417","11058"
"75","Sales E Commerce","Revenue - ECM SO ID: 12430","24259"
"75","Sales E Commerce","Revenue - ECM SO ID: 12438","26977"
"75","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"75","Wholesales (B2B)","Revenue - B2B SO ID: 12813","362010"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 13188 ","-201000"
"75","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 13219 ","-509200"
"75","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"75","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"75","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"75","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"75","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"75","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"75","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"75","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"75","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"75","Salary Expense","Cash Payment - Salary Expense","-21642"
"75","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12948","-100"
"75","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12988","-259"
"75","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12996","-208"
"75","Retail","Revenue - Retail Sales New York - Sparkling Wine","30101"
"75","Retail","Revenue - Retail Sales New York - Red Wine","13468"
"75","Retail","Revenue - Retail Sales New York - White Wine","12168"
"75","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","17472"
"75","Retail","Revenue - Retail Sales Detroit - Red Wine","11129"
"75","Retail","Revenue - Retail Sales Detroit - White Wine","12120"
"75","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","12120"
"75","Retail","Revenue - Retail Sales Los Angeles - Red Wine","5220"
"75","Retail","Revenue - Retail Sales Los Angeles - White Wine","5600"
"75","Services","Revenue - Service Sales Order ID: 11691","58500"
"75","Overflow Expense - Retail","Cash Payment - Overflow Fee  - New York","-750"
"75","Rental Expense","Cash Payment - Rental - New York","-4020"
"75","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"75","Rental Expense","Cash Payment - Rental - Miami","-1800"
"75","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"74","Sales E Commerce","Revenue - ECM SO ID: 12212","15698"
"74","Sales E Commerce","Revenue - ECM SO ID: 12214","11450"
"74","Sales E Commerce","Revenue - ECM SO ID: 12225","22337"
"74","Sales E Commerce","Revenue - ECM SO ID: 12240","11757"
"74","Human Resource Expense","Counselled","-2000"
"74","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"74","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"74","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"74","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"74","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"74","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"74","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"74","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"74","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"74","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"74","Salary Expense","Cash Payment - Salary Expense","-21744"
"74","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12797","-13"
"74","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12810","-92"
"74","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12821","-103"
"74","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 330","-15000"
"74","Retail","Revenue - Retail Sales New York - Sparkling Wine","27776"
"74","Retail","Revenue - Retail Sales New York - Red Wine","12684"
"74","Retail","Revenue - Retail Sales New York - White Wine","12402"
"74","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","18592"
"74","Retail","Revenue - Retail Sales Detroit - Red Wine","10106"
"74","Retail","Revenue - Retail Sales Detroit - White Wine","12990"
"74","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","14010"
"74","Retail","Revenue - Retail Sales Los Angeles - Red Wine","5460"
"74","Retail","Revenue - Retail Sales Los Angeles - White Wine","5984"
"74","Overflow Expense - Retail","Cash Payment - Overflow Fee  - New York","-1125"
"74","Rental Expense","Cash Payment - Rental - New York","-4020"
"74","Rental Expense","Cash Payment - Rental - Detroit","-1500"
"74","Rental Expense","Cash Payment - Rental - Miami","-1800"
"74","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"73","Sales E Commerce","Revenue - ECM SO ID: 12024","1555"
"73","Sales E Commerce","Revenue - ECM SO ID: 12036","19580"
"73","Sales E Commerce","Revenue - ECM SO ID: 12045","6344"
"73","Sales E Commerce","Revenue - ECM SO ID: 12047","19096"
"73","Sales E Commerce","Revenue - ECM SO ID: 12059","1521"
"73","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12441 ","-45000"
"73","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12441 ","-133926"
"73","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 12441 ","-148200"
"73","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"73","Marketing Expense","Cash Payment - Marketing - New York - Sparkling Wine","-800"
"73","Marketing Expense","Cash Payment - Marketing - New York - Red Wine","-600"
"73","Marketing Expense","Cash Payment - Marketing - New York - White Wine","-600"
"73","Marketing Expense","Cash Payment - Marketing - Detroit - Sparkling Wine","-800"
"73","Marketing Expense","Cash Payment - Marketing - Detroit - Red Wine","-600"
"73","Marketing Expense","Cash Payment - Marketing - Detroit - White Wine","-600"
"73","Marketing Expense","Cash Payment - Marketing - Los Angeles - Sparkling Wine","-800"
"73","Marketing Expense","Cash Payment - Marketing - Los Angeles - Red Wine","-800"
"73","Marketing Expense","Cash Payment - Marketing - Los Angeles - White Wine","-800"
"73","Salary Expense","Cash Payment - Salary Expense","-22167"
"73","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12449","-115"
"73","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12615","-10"
"73","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 12623","-14"
"73","Retail","Revenue - Retail Sales New York - Sparkling Wine","27776"
"73","Retail","Revenue - Retail Sales New York - Red Wine","11788"
"73","Retail","Revenue - Retail Sales New York - White Wine","10790"
"73","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","18956"
"73","Retail","Revenue - Retail Sales Detroit - Red Wine","9982"
"73","Retail","Revenue - Retail Sales Detroit - White Wine","12120"
"73","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","12510"
"73","Retail","Revenue - Retail Sales Los Angeles - Red Wine","5940"
"73","Retail","Revenue - Retail Sales Los Angeles - White Wine","5856"
"73","Overflow Expense - Retail","Cash Payment - Overflow Fee  - New York","-1650"
"73","Rental Expense","Cash Payment - Rental - New York","-4020"
"73","Rental Expense","Cash Payment - Rental - Detroit","-1500"
